words,count
nangaaapi,1
nilakhan,1
ipagutos,1
arfaxjad,1
paleg,1
regan,1
nacor,1
natan,1
matata,1
melea,1
jonan,1
jorim,1
elmodam,1
cosam,1
neri,1
seatiel,1
joana,1
esli,1
jane,1
matat,1
naparagdag,1
mangagparatang,1
sumingil,1
makapagpapabangon,1
mangapapatag,1
tatambakan,1
abilinia,1
lisanias,1
traconite,1
iturea,1
tiberio,1
maglumagak,1
nangatagpuan,1
fanuel,1
paglalampasanan,1
ikatitindig,1
nag-aantay,1
pinagbulaybulay,1
dalidaling,1
pinagpupuyatan,1
mangatala,1
quirinio,1
talaangmamamayan,1
itumpak,1
nangakalugmok,1
magkaawang-gawa,1
nagsisipanahan,1
nangakigalak,1
paggunamgunam,1
isinambulat,1
maghahalihaliling,1
lililiman,1
hininagap,1
pagluluwat,1
nanganggigilalas,1
ipaglaan,1
papagbaliking-loob,1
papagbabaliking-loob,1
ipinatalos,1
mag-ayos,1
mangakausap,1
magsisigaling,1
mangagpapalabas,1
nagsipangilabot,1
mangagitla,1
pagkatingin,1
mapagpapagulong,1
pagkababa,1
nagsisitanaw,1
malagot,1
sabacthani,1
iginigiba,1
pinatatangotango,1
pinaghatihatian,1
dinulutan,1
makapagkamakama,1
magbigay-loob,1
pagkaumaga,1
pangalawa'y,1
luraan,1
papagayon,1
sumawsaw,1
maipagkakanulo,1
nagsipangakong,1
inupasalaan,1
mangaratnang,1
bantay-pinto,1
pagaralan,1
nangagdadalangtao,1
magsisipaghimagsik,1
mangagulumihanan,1
paligaw,1
nagsipaghulog,1
nangananakmal,1
pagkasagot,1
nangagkakamaling,1
ikapito'y,1
tao-ay,1
mangagpatawad,1
gabi-gabi'y,1
maipapapuksa,1
bahaypanalanginan,1
malingap,1
nagsisipaglatag,1
magsisigaw,1
pulubing,1
bartimeo,1
timeo,1
mangababautismuhan,1
mangakaiinom,1
mangakaupo,1
nangagtatakang,1
giniliw,1
aasnan,1
nangagtalo,1
pinagkakatuwiranan,1
magbabangong,1
makapagsisisigaw,1
dumaragsang,1
nagpagulonggulong,1
nagbububula,1
alihan,1
nangagtakang,1
nangakikipagtalo,1
pagbabangong,1
karakaraka'y,1
makapagpapaputi,1
magpapaputi,1
nagsiputing,1
nangagningning,1
maluraan,1
nangaaalaala,1
nangagmatigas,1
nangalimutan,1
dalmanuta,1
pagkapagpasalamat,1
pinapagsasalita,1
ibinabantog,1
nakapagsalitang,1
ephatha,1
pagkatingala,1
sirofenisa,1
inumang,1
nagsihipo,1
nagsisadsad,1
mangakatawid,1
sinasalunga,1
pinalulan,1
tigsasangdaan,1
hanayhanay,1
ipakakain,1
mangagsibili,1
nangaunang,1
mangagkapanahon,1
nagpatanikala,1
nangagpahid,1
nangagpalabas,1
magsipagbaon,1
paligidligid,1
lumulubha,1
itinulot,1
magsipamanhik,1
pagkapangyari,1
nangagsipasok,1
nangamanhik,1
makasupil,1
pinagbabalibali,1
pinagpatidpatid,1
nangagsasabihan,1
natitigib,1
sinasalpukan,1
mangakasisilong,1
malalabay,1
pagkatanim,1
pagkahasik,1
humihitik,1
nagsisiinis,1
nangaguugat,1
nahahasik,1
mangagbalikloob,1
tiganim,1
nagsilago,1
makapanananatili,1
boanerges,1
magpalayas,1
nasasalot,1
abiatar,1
nagsikitil,1
nabububo,1
pinupunit,1
tinagpian,1
kasintahang-lalake,1
mangakapagaayuno,1
mangagayuno,1
binubulaybulay,1
binakbak,1
ipamalitang,1
pinagbilinang,1
makapangaral,1
makapagsisigaw,1
hinahayuma,1
kumalag,1
nangagalinlangan,1
makapagsanggunian,1
mangakipagkatipon,1
nagsisipanood,1
nangapakita,1
nangabaak,1
templo'y,1
paglibak,1
nangagsiupo,1
pagkahukom,1
sinasaksihang,1
pinakabayad,1
kabangyaman,1
ibinulaksak,1
kumailang,1
galileang,1
bumubugbog,1
pinapanunumpa,1
maigigiba,1
pedro'y,1
mangatupad,1
makapamamanhik,1
mangakipagpuyat,1
makipagpuyat,1
nanglumong,1
magdaramdam,1
idampot,1
magpapaskua,1
nagsisipagsabing,1
pagbubukodbukod,1
pagbubukdinbukdin,1
nagsisipangalakal,1
pala'y,1
nakipaghusay,1
ipinangalakal,1
pinagigi,1
nagsipagbangong,1
pagkahating,1
nangagantok,1
lima'y,1
makipagkainan,1
nagsisigiling,1
pinapapagaasawa,1
nagkagunaw,1
napaparitong,1
mangagkakatipon,1
nangagdadalang-tao,1
ipangangaral,1
mangagkakapootan,1
mangagkakanuluhan,1
mangakakarinig,1
payaon,1
baraquias,1
bayan-bayan,1
mangakawawala,1
nangakaramay,1
disi'y,1
nangagaanyong,1
mapagpapaimbabaw,1
makaibayo,1
makakampi,1
eskriba't,1
pilakteria,1
nangagsasabing,1
pangbuwis,1
damit-kasalan,1
damitkasalan,1
mamamataytaong,1
magsidalo,1
nangagusapan,1
nilubos,1
katakatakang,1
nangamimili,1
mangadilat,1
nakipagkayari,1
iniiring,1
ipinantay,1
nangagbulongbulong,1
magsihukom,1
alinalin,1
nangagpapakabating,1
tagapagpahirap,1
asawa't,1
makipaghusay,1
makapitongpung,1
nangakakakitang,1
naibuka,1
nanganiningil,1
pinagbabayaran,1
nangakahimpil,1
nagsusugba,1
nangasubasub,1
tisod,1
bar-jonas,1
nangakapagbaon,1
magsipangilag,1
nangakalimot,1
mangakilala,1
makulimlim,1
uunos,1
nagsisihiling,1
mangakakakuha,1
paalising,1
nagsisipanatili,1
nagsisigaling,1
pinahihirapang,1
nangagsihipo,1
nangagpabalita,1
nagalinglangan,1
malulubog,1
papariyanin,1
magsiuna,1
magsilulan,1
mangakabili,1
nagtatakipsilim,1
nangaglakad,1
kagalaka'y,1
mangagliliwanag,1
nangakapagpapatisod,1
sumisilong,1
pagbibigkisin,1
magsitubo,1
pagtipunin,1
nangagbunga,1
ipagsusulit,1
kapusungang,1
papagtagumpayin,1
isasakaniya,1
napauling,1
magsikitil,1
nangagutom,1
nangapapagal,1
pinaggagawan,1
nangahapis,1
papagalitin,1
makapupuksa,1
nangakakapatay,1
mangaghihimagsik,1
mangagpakaingat,1
mangagpakatimtimang,1
mangagpakatalino,1
mangagbaon,1
mangagpalabas,1
mangagpabangon,1
mangagpagaling,1
nangawaglit,1
nangadilat,1
inaagasang,1
nagsisitagal,1
nangabububo,1
nangagpuputok,1
bumabatak,1
mangagluksa,1
nangapadaluhong,1
makapagdaan,1
magsisiupong,1
tinuturuang,1
nangagpalayas,1
nakapuputi,1
mangakasusumpong,1
pag-aalis,1
isusukat,1
lalonglalo,1
nangagtitipon,1
hilamusan,1
mapapanglaw,1
magsigaya,1
kasasalita,1
mangagkapuri,1
pinasisikat,1
ipagsakdal,1
tutupdin,1
raca,1
pinaniningasan,1
pagkausig,1
mapagpayapa,1
maaamo,1
mapagpakumbabang-loob,1
nagsisipaghayuma,1
makapagayunong,1
magbabautismo,1
makapagpalitaw,1
mangagisip,1
nagpaunawa,1
arquelao,1
nangagmimithi,1
tinatangisan,1
nangagsiuwi,1
magdadalang-tao,1
dalaga'y,1
dinadalang-tao,1
pagdalang-bihag,1
pagkadalangbihag,1
rut,1
papagbabalikingloob,1
magsisiluksong,1
nangagsumpa,1
nangauubos,1
mangaaraw,1
pakikinising,1
mangingintab,1
mauupong,1
kinaliligayahan,1
manglilo,1
pagkaingat,1
magsasabog,1
marungis,1
nginusuan,1
paghahandugan,1
mangapaningasan,1
pagbiyayaan,1
dalanginin,1
pinakahain,1
magpapakulo,1
ipinanalot,1
kampamentong,1
ipananalot,1
magsisibalong,1
azel,1
magsisiabot,1
mangdaya,1
mangahihiya,1
mangaaalaala,1
adad-rimon,1
pagsisikapang,1
bubulagin,1
tutuligin,1
mangasusugatang,1
magsipasan,1
tazang,1
lalabong,1
lulurayin,1
mangagkainan,1
mangaiwan,1
nangaawa,1
akoy,1
magsipanambitan,1
nangagsaysay,1
mangapupunong,1
mangagiingay,1
mangananakmal,1
gigisingin,1
inakmaan,1
kabayo'y,1
mapagmababa,1
makadadaan,1
magtitirik,1
nagbunton,1
hadrach,1
magsisitangan,1
magtatanganan,1
inihandusay,1
magsidinig,1
mangaglapat,1
nagayunong,1
magayuno,1
regem-melech,1
sareser,1
chislev,1
tatalimahing,1
iputong,1
nangagparoo't,1
nangagpumilit,1
kinasisingkawan,1
pinakasugo,1
nagsihamak,1
nanamsam,1
ipinaritong,1
sasagana,1
mauunat,1
pagbubungad,1
naghihinanakit,1
pangaliw,1
magsilibot,1
alazan,1
sebath,1
magsagi,1
mangagtanong,1
ipinagkakait,1
nangapapatirang-uhaw,1
nagsisiani,1
nakikisamihang,1
nangagpapalalong,1
nagsisipamanhik,1
maibuhos,1
umaga'y,1
inilalabi,1
napasaway,1
kasiraa'y,1
huhuni,1
bakaha'y,1
tutuyuing,1
nanungayaw,1
chereteo,1
kaypala,1
hudyatan,1
titirahan,1
mactes,1
nangagsusuot,1
chemarim,1
cushi,1
kabuluka'y,1
nangatal,1
sakmaling,1
nagsiparitong,1
nahubarang,1
kaligasan,1
kinasasamaan,1
cushan,1
sigionoth,1
nakatakot,1
panggigiba,1
nilalasing,1
nangagpapakapagod,1
magsisigising,1
iukit,1
makatitingin,1
pinakasaway,1
nangakatatakot,1
makapangingilabot,1
itinitindig,1
pinamamasdan,1
nagsisipakpak,1
nangagpapahinga,1
nagsisihimpil,1
ladrillo,1
nangabubukas,1
ugugin,1
nangasabiran,1
katibaya'y,1
noamon,1
iilag,1
pinakakutya,1
ilililis,1
minagandang,1
madambang,1
cueba,1
kumakatay,1
nililibutan,1
nagkakaumpugan,1
nagsisidagok,1
nahubdan,1
huzab,1
nangagkakabanggang,1
nagsisihagibis,1
nagsisikislap,1
pumula,1
nagsituyo,1
tagatuyo,1
pumapayo,1
napakalasing,1
kinakatha,1
manggugunaw,1
nangaglalagak,1
nangatitibag,1
sumisigalbong,1
nagtataan,1
elkoshita,1
pinalalagpas,1
magsisihimod,1
mabibingi,1
babatahin,1
sinisiraang,1
pinakamatuwid,1
nilalala,1
magpipisa,1
maitatabi,1
magtatabi,1
sittem,1
maguukol,1
inanyuang,1
beth-lehem,1
nangubkob,1
gumiik,1
madumhan,1
nangagpupulong,1
sudsud,1
papandayin,1
magsisiparoo't,1
nangagbabaluktot,1
mangagtatakip,1
mangungulimlim,1
nagkakanggigitil,1
lumalapnos,1
magkakaingay,1
pipisaning,1
inilalayo,1
mangananaghoy,1
magsisisambit,1
magpakakalbo,1
maresah,1
karayaang,1
moresethgath,1
isingkaw,1
maroth,1
pangalalay,1
beth-esel,1
haanan,1
saphir,1
bethle-aphra,1
pakaiyak,1
mangauuwi,1
ihahandusay,1
mangagbalot,1
nangagsuot,1
nangaghayag,1
kaligtasa'y,1
kaibaibabaan,1
pumilipit,1
nagsipanata,1
nagsisigaod,1
mangagsapalaran,1
matutulugin,1
makapagpagaan,1
daladalahang,1
sepharad,1
sarefat,1
nangakatatanan,1
magsisitungga,1
laglag,1
nangagiwan,1
pailanglang,1
mangagtindig,1
mamimisa,1
magsipagtago,1
makatatanang,1
mangagkaputolputol,1
mauga,1
mangakababangon,1
magsisilaboy,1
palulubugin,1
pinagbithayan,1
pinagkukulang,1
mangahahandusay,1
magkakabutas,1
magkakasira,1
nagsisipagpahid,1
pagayongayong,1
nagsisiunat,1
nangaglalayo,1
magsibaba,1
calne,1
nangagnanasa,1
mangagtatatag,1
nangagtanim,1
nananaway,1
pleyades,1
sumigalbong,1
itinataghoy,1
pinaalingasaw,1
igusan,1
nangapawi,1
nagsigala,1
harmon,1
mangagpapakatapon,1
nagsisigipit,1
pangtagginaw,1
colchon,1
makatitindig,1
inililiko,1
iniimbot,1
mapalapad,1
ben-hadad,1
babalong,1
tutuluan,1
magsiyapak,1
magpakasigla,1
pasisiglahin,1
makikipagtanggol,1
magsisikaing,1
pinalalagpak,1
unaha'y,1
kabubusugan,1
magsipangilin,1
papagdalamhatiin,1
pinagaalambitinan,1
nilulukso,1
magsisisagupa,1
nagtutulakan,1
nagsisipagalambitin,1
nangahihirapan,1
pagkukulimlim,1
nagsisihingal,1
nangakahandusay,1
nangabubulok,1
manzanas,1
pethuel,1
hahalatain,1
diosdiosan,1
mangamumulaklak,1
magsisiyabong,1
bubukang,1
iibiging,1
nabubunton,1
chimenea,1
magsihalik,1
nagpapakalaki,1
lalagak,1
nangagsusunug,1
pinaglurayluray,1
beth-arbel,1
salman,1
magsigapas,1
pagiik,1
nagapos,1
mapagsalangsang,1
maaagasan,1
bahay-batang,1
panginoonanong,1
babawaan,1
baalpeor,1
ipagkakagana,1
nangagluksa,1
mangababalik,1
mangagtitigil,1
nanganunumbalik,1
nagsiangal,1
kagibaa'y,1
nasasabog,1
nangagiinit,1
nangagaabang,1
nagsisiabang,1
nadikdik,1
nagsisibago,1
nangagpakapahamak,1
nagpakatigas,1
magsisumpa,1
bethaven,1
ipagkasala,1
nangagwalang,1
nagkakabubuan,1
nagsisidaluhong,1
nangakakagusto,1
pahihigaing,1
baali,1
pinakapintuan,1
nagpaparanya,1
ruhama,1
ammi,1
loammi,1
lo-ruhama,1
loruhama,1
diblaim,1
jotam,1
mangakakaunawa,1
magpapakaputi,1
magpapakalinis,1
mapagputol-putol,1
pagpupunuin,1
magsisipisan,1
mahahapis,1
magsisihaka,1
hahaka,1
magpapatigil,1
itatanaw,1
magbubuwal,1
magpipipisan,1
ipinagpuno,1
nakakitang,1
uphas,1
hiddekel,1
naglangis,1
pagkapasiya,1
nagsihatol,1
kasuwalian,1
nangagasal,1
palulusugin,1
padapa,1
nakagitaw,1
nanunudlong,1
lumalamuray,1
magpakakailan-kailan,1
liab,1
pinagdilidili,1
nagsisihihip,1
pinaglilingkurang,1
mangagbigay-alam,1
pinanamit,1
upharsin,1
pinapagpakumbaba,1
pagpapaaninaw,1
pinagpigingan,1
nagkaumpugan,1
mainuman,1
nilalasap,1
sanglibo,1
ikatibay,1
daho'y,1
tumitibay,1
natigilang,1
makapagpaaninaw,1
isambulat,1
lagasin,1
isaysay,1
kahulihuliha'y,1
nagamoy,1
nagsibagsak,1
nagsibuhat,1
magsisagot,1
tagapagtanyag,1
nakapaghayag,1
pagkapaaninaw,1
magkakalakipan,1
madidikdik,1
nakapagpapasuko,1
nakadudurog,1
nagpapaaninaw,1
magpapaaninaw,1
nagpatalastas,1
magsipagnais,1
magdahilan,1
nanganatili,1
isasapanganib,1
pinasumpong,1
magpapakahamak,1
ipinagtakda,1
aspenaz,1
limang-daang,1
meribat-cades,1
naluwangan,1
mangagpakaligaw,1
meribot-cades,1
hazar-enon,1
haser-hatticon,1
sibrahim,1
berotha,1
pagbabahagihan,1
pagkakaisda,1
en-eglaim,1
pagiihawan,1
mauukol,1
maneh,1
nabao,1
nakapagpapapawis,1
mangagtatapi,1
mangagpupugong,1
dadaiti,1
mangagdadanas,1
hahagisan,1
pagkalilis,1
pagwisikan,1
pinakasukat,1
pagka-anyo,1
pagkakanan,1
nangasasarang,1
nasasarang,1
makapit,1
mangakapit,1
nangakakapit,1
natitibayan,1
pinagpatayan,1
dungawang,1
mangalango,1
hamonah,1
manglilibing,1
mangagsisihanap,1
nangaglilibing,1
magkakatungkulang,1
paglilikatan,1
pinakalibangan,1
nagsisamsam,1
mangabababa,1
mangaguguho,1
magpapanukala,1
pinagkasalanan,1
papagugnayugnayin,1
nangagkalapit,1
panghain,1
tantuin,1
mayayamot,1
patutubuin,1
nagsipanabog,1
ititisod,1
mapagpahirap,1
mangagkakaanak,1
mahahasikan,1
isusupling,1
nangapabayaan,1
mangdadaldal,1
nangagmalaki,1
pangpalaging,1
magsisibol,1
napangalat,1
sinuwag,1
nilampisaw,1
lampisawin,1
pasasabsabin,1
nagsisilaboy,1
pinagpunuang,1
nakatutugtog,1
pinagsasalitaanan,1
nanirang,1
napagbigyang,1
nangapapatay,1
ipinangilabot,1
nangahiga,1
palilinawin,1
magsisilabukaw,1
lalabukawin,1
wawalaing,1
papanggigilalasin,1
papaghihirapin,1
nilalanguyan,1
padadapuin,1
nilabo,1
sumagupa,1
pinapanangis,1
nagpatangis,1
mangapapa,1
susugpuin,1
nagsipanganak,1
pabugsuan,1
nagsihaba,1
pinaaagos,1
natalian,1
tafnes,1
pi-beseth,1
mangawawasak,1
nalabnot,1
nakalbo,1
binalian,1
magsisidikit,1
padidikitin,1
mapangpahirap,1
nakakasalubsob,1
nanganonood,1
napalago,1
pinagsutsutan,1
magsisigumon,1
mangagbubuhos,1
mangalulubog,1
nagsisipamahala,1
binagbag,1
chilmad,1
canneh,1
vedan,1
helbon,1
damasko,1
pannag,1
minith,1
ebano,1
mananaguwan,1
elisah,1
saguwan,1
nangagpasakdal,1
nagpapangilabot,1
dadatnan,1
huhubuin,1
tutungtungan,1
pinamutasan,1
uuga,1
pagpapasampa,1
ipalilipol,1
tumadyak,1
pumakpak,1
pinakapahingahang,1
mabubuka,1
mangagdadaingang,1
kinahihinayangan,1
magbabalikloob,1
nagpakapagod,1
mapugnaw,1
palaputin,1
magsalang,1
ligaliging,1
magsasampa,1
mangakikiapid,1
pinaggayakan,1
ipinagkulay,1
ipinaligo,1
tutunggain,1
pinakatuya,1
pipingusin,1
ipauubaya,1
magsisilagay,1
coa,1
soa,1
nagsisiagulo,1
pagkatabang,1
bermillon,1
nangaglitaw,1
nangahigpit,1
pinapagmunimuni,1
nanganakmal,1
naulanan,1
nagbububos,1
malalapastangan,1
makapagmamalakas,1
patubo't,1
magsisituya,1
pinakapanggatong,1
pinaglalangan,1
isuksok,1
ipasan,1
papanglipulin,1
ipinaa-alaala,1
panghuhulang,1
iniwasiwas,1
pinagkakahiwalayan,1
mapanggagalingan,1
mapaharap,1
ipangpatay,1
iniumang,1
malupi,1
pinakikinang,1
manglalambot,1
magbubuntong-hininga,1
kapanglawang,1
isusuksok,1
pinagpakadumhan,1
ipaari,1
pinangingibahang,1
nakipagkatuwiranan,1
nangagpapakarumi,1
nangagpakarumi,1
bama,1
nagsuob,1
pinaggawaran,1
nangagbubukas,1
ipinariwara,1
kabubuhayan,1
panabugin,1
alangalang,1
nilapastangang,1
pinakapanaghoy,1
ipagpuno,1
nagsidupok,1
pagaalab,1
magsipagbalik-loob,1
nagmunimuni,1
kinamamatayan,1
nag-ingat,1
pumighating,1
nagpanariwa,1
naiabot,1
makataas,1
nahipan,1
makapagsanga,1
madilig,1
kinatatamanan,1
nagsupling,1
magbugtong,1
pinakaanak,1
panunumbalikin,1
hetea,1
pinapagiinit,1
pagpapapatutot,1
mangagaahon,1
kinapuotan,1
napakakalunya,1
pagkahinahina,1
nakiapid,1
nagayakan,1
sinusupok,1
mapagsabitan,1
mangaaaliw,1
pasapitin,1
magpasapit,1
ipinanghahanap,1
nangananahi,1
nangagtapal,1
titibagin,1
titibag,1
tinatapalan,1
pasulatan,1
nabubulaanan,1
magsisibutas,1
kinalalakipan,1
nangapasasa,1
maipakikinig,1
maititingin,1
kapaparunan,1
ibinulagta,1
pagiisip,1
nangapaitaas,1
kinahaharapan,1
berila,1
pagbubugso,1
tammuz,1
nilarawanan,1
pangsuub,1
mababagbag,1
lalapastangan,1
nagsisitanan,1
magpapakalakas,1
namuko,1
padadatnin,1
diblah,1
mangalalagay,1
nakipagkasira,1
mangabagsak,1
mangabasag,1
mangawasak,1
palalalain,1
ipagtatali,1
manganlata,1
mijo,1
lentejas,1
magpapalikoliko,1
lilis,1
makukubkob,1
pinakakutang,1
magumang,1
magtakuwil,1
mapipi,1
paninikitin,1
mangaglalagay,1
pagpaunahan,1
ipanguna,1
tel-abib,1
nagkakadagisdisan,1
nasusulatan,1
ikinadkad,1
rueda,1
nagsisikinang,1
nakawangis,1
buzi,1
zora,1
binata'y,1
nangabibitin,1
magpapakahubad,1
nangadudumhan,1
nanganiwala,1
pumugnaw,1
nangagluto,1
naninikit,1
nangahandusay,1
nagsisikaing,1
hingal,1
nagsisihuho,1
masama't,1
iliko,1
napangumbaba,1
grava,1
biningot,1
sinuya,1
isinasaksak,1
pinagsasarhan,1
kinakalong,1
nagsisipagngalit,1
ipinapakpak,1
pinangangalumata,1
nangagbigkis,1
nangagsabog,1
nangabaon,1
pinapanaghoy,1
nangagingay,1
iniyamba,1
lumalansag,1
magpaginhawa,1
matatayuan,1
pinanglupaypay,1
nagkalakiplakip,1
nangagparangal,1
nangagluluksa,1
evil-merodach,1
naililibid,1
manguubasan,1
hamutal,1
magpapagal,1
mangabubulagta,1
bubugsong,1
nasakmal,1
nagitla,1
patutulugin,1
nangasapol,1
nagsisiurong,1
aschenaz,1
minmi,1
pangbakang,1
paglalakas,1
mangaglalakas,1
pangbakay,1
nangaulol,1
lumango,1
lipuling,1
lebcamai,1
mangananakaw,1
mangahahangal,1
ipakikipaglabang,1
nagsikuhang,1
mangakatanan,1
siraing,1
merathaim,1
pinakalabi,1
mauusig,1
gubatan,1
mapapahiyang,1
magsisihanay,1
inilihis,1
merodach,1
panglulupaypayin,1
kararatingan,1
pintuangbayan,1
benhadad,1
nangauukol,1
magsisigiba,1
mangagiiwan,1
magiipon,1
mangatataboy,1
nagpapakaluwalhati,1
magsitakbong,1
sihon,1
kapanglupaypayan,1
eglat-selisiya,1
jajaz,1
nagsisiabot,1
naguuga,1
gugumon,1
languhin,1
beth-meon,1
bethgamul,1
beth-diblathaim,1
jahzah,1
holon,1
manubok,1
mangbubuhos,1
napagsalinsalin,1
lusungan,1
nagpadinig,1
misgab,1
manunulongan,1
nililingon,1
lagapak,1
gumayak,1
nanakmal,1
magpapakalango,1
maipanghiganti,1
ludio,1
magsihagibis,1
nagsisilingon,1
mangagsuot,1
pakintabin,1
magsisakay,1
singkawan,1
pansalag,1
kapaparoonan,1
kaaangal,1
hophra,1
ipinagbuhos,1
nagsisibuti,1
ipagsunog,1
pathros,1
pinagnanasaang,1
nagtitig,1
kinaparoonan,1
magtangan,1
parunan,1
pagnasaang,1
mangapapatay,1
kagugutuman,1
kariringgan,1
pinagsusuguan,1
ipasusugo,1
maglilihim,1
nalabing,1
osaia,1
geruth,1
magdidigma,1
pinagtapunan,1
pagkasalubong,1
kikitilin,1
baalis,1
mangagpisan,1
maachatita,1
ephi,1
tanhumeth,1
nagbadya,1
rab-mag,1
nergal-sareser,1
nabusazban,1
nagsikampi,1
rabmag,1
rabsaris,1
sarsechim,1
samgar-nebo,1
ipasusunog,1
ebedmelec,1
melchias,1
pasur,1
abdeel,1
nagharapharapan,1
chusi,1
maipatawad,1
nangatupad,1
mangagtangkilik,1
pangingibahang,1
itatahan,1
mangagtatangkilik,1
mangaghahasik,1
igdalias,1
habassinias,1
jazanias,1
nagsitupad,1
pagtatanyag,1
pagkaaliping,1
lechis,1
manayo,1
pasusuplingin,1
nagpapahiga,1
ikinasalangsang,1
mangapuno,1
nangalalaman,1
mangaglalagda,1
patatahaning,1
kamungkahian,1
mangabibili,1
goa,1
magsisipangilo,1
pagdalamhatiin,1
magpaparoo't,1
lito,1
nagsugat,1
pagkapanumbalik,1
hirati,1
sisiyahin,1
mangamamanglaw,1
pinakaama,1
magagayakan,1
bumulalas,1
nangagsasaya,1
nagsisihuli,1
mangalalamon,1
nagsisilamon,1
pinapangalatan,1
papatirin,1
sophonia,1
mangaghalaman,1
colias,1
pinagdalhang,1
napapanaginip,1
magpakaunti,1
maghalamanan,1
ipinanghula,1
mangaparoon,1
ilalabi,1
zaphan,1
acbor,1
gugubat,1
aararuhing,1
miqueas,1
mapagsisihan,1
mangagsigumon,1
magsisiyapak,1
ilalakas,1
ihula,1
magsisuka,1
mangagpakalasing,1
malayo't,1
mangauulol,1
magsisihapay,1
mapahapay,1
magpalimot,1
naiparinig,1
nanayo,1
isusudlong,1
nangagpastol,1
nangagpapangalat,1
pinagnanasaan,1
pinapanganakan,1
mapapapasok,1
kalisyaan,1
magsisipagdaan,1
mangagsagawa,1
batohan,1
panghihinayangan,1
ipagusisa,1
mangakagaganti,1
isusumbong,1
mangagsumbong,1
pinanghulaan,1
magsisihuli,1
magormissabib,1
pinagsunugan,1
mangagdadaan,1
harsit,1
mangapatay,1
magsikatha,1
mangaggagalaw,1
ipinagsabing,1
manganggagaling,1
nangakakabayo,1
nangakakaro,1
mangagpasok,1
pintuang-bayang,1
kaabaabang,1
pagpapakapastor,1
lumilimlim,1
pagkatuyu,1
pinapagningas,1
nakintal,1
pagkadalamhati,1
nangalilingid,1
magsisipangaso,1
magsisipangisda,1
magbalikloob,1
pamamanhikin,1
niwalaan,1
ipagugulo,1
makapagpapaambon,1
makapagpapaulan,1
kanila-sa,1
pinanghuhulaan,1
paglaboy,1
nangagtatakip,1
magkakaganyan,1
paghalinghing,1
ililihis,1
mangakagagawa,1
nalilis,1
mangagbukas,1
nalagpak,1
mangagpapakababa,1
dadaluyan,1
papagsasalimuutin,1
magpadilim,1
mangagpalalo,1
pinakaluwalhati,1
pinakapuri,1
pinakapit,1
nangagpakahirap,1
magsipanakmal,1
pagpulungin,1
makikipagunahan,1
nagsisitubo,1
nangagkaugat,1
nangatitiwasay,1
nangakakatha,1
nagsisangguni,1
nangapatid,1
pinaiilanglang,1
uphaz,1
nagsisigupit,1
talukapmata,1
mangagdilidili,1
lilituhin,1
nangagpakapagod,1
mangagkatiwala,1
pinamimilantik,1
makaiyak,1
nasasakitan,1
makapagaaliw,1
maeenkanto,1
halinghing,1
escriba,1
nangagmamalas,1
pinakasukal,1
nangagkiling,1
ikalilito,1
magbuhos,1
nangagmamasa,1
nangamumulot,1
pinagpatahanan,1
magsisipatay,1
mangagnanakaw,1
magbububo,1
pabubutihin,1
panghihip,1
nanganinirang,1
nanganghihina,1
pupukawin,1
nangabubulagta,1
idukot,1
magsiputol,1
mangagpapasabsab,1
beth-hacherem,1
nagsisihigit,1
nagsisitaba,1
nagsipigil,1
naglalagpak,1
maginalon,1
humalinghing,1
pinakaing,1
mapatatawad,1
mangalalapa,1
lumagot,1
nagkaiisang,1
sawa'y,1
nagpapakaganda,1
nangagukyabit,1
nagsisiindayon,1
nagsisiyanig,1
sasagupang,1
sumimoy,1
mangamamangha,1
magsipanangis,1
sumigalbo,1
magsipagtuli,1
binabayaang,1
nakahihiyang,1
mapapasaisip,1
titinging,1
tumakuwil,1
nangingibig,1
papanibaguhin,1
nangakalaya,1
nangakikipagpunyagi,1
makapagliligaw,1
nilagot,1
sikor,1
memfis,1
nagsiungal,1
malalamnan,1
mangagbulay,1
mangagsugo,1
nagsisalansang,1
hinawahan,1
pinakahaliging,1
panglupaypayin,1
magsira,1
pinapagpupuno,1
nasasakay,1
mangagpapahayag,1
tarsia,1
nangagpapakalinis,1
nangagpapakabanal,1
giginhawang,1
lilibangin,1
kikilikin,1
makagatas,1
nangagtatakuwil,1
manginginaing,1
magsisiyuko,1
susukatan,1
nagsitungayaw,1
nagsipagtanong,1
napagsasangunian,1
magpipigil,1
pinagpupurihan,1
nalalantang,1
nagsialaala,1
pinakukulo,1
nililiyaban,1
nangatawag,1
pinagpunuan,1
pagmamagandang-loob,1
inaakbayan,1
kinilik,1
magsisigawang,1
natigmak,1
niyurakan,1
niyapakang,1
nangagtipon,1
nangagimbak,1
mapagalaala,1
magsisitahimik,1
beulah,1
hephzi-bah,1
diademang,1
ipangangalan,1
pasisibulin,1
naggagayak,1
mangakakakilala,1
mangagmamapuri,1
mangungubasan,1
papapangyarihin,1
sususo,1
dumalamhati,1
mangahahain,1
nebayoth,1
titibok,1
maliliwanagan,1
kakalungin,1
mangagmumula,1
nangaghihiwalay,1
pinakadamit,1
nagsisiungol,1
nangagmamadaling,1
napipisa,1
pumipisa,1
nanananggalang,1
nagpakubli,1
pinapaghiwalay,1
pangangabayuhin,1
tagapaghusay,1
nadilig,1
magmamagandangloob,1
lumimot,1
umaalimbukay,1
nagpapakumbaba,1
pagpapakumbabangloob,1
tatangay,1
nagpakahubad,1
